Spyro Reignited Trilogy,"['Platformer, Adventure']",['Activision'],['15.083 GB'],"['September  3, 2019']",79,8.4,"['English, Spanish, French, German, Italian, Dutch, Portuguese']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$33.88', '-15%'], 'Best Buy': ['Physical', '$33.99', '-15%'], 'Target': ['Physical', '$33.99', '-15%']}"
Nintendo Labo Toy-Con 01: Variety Kit,[],[],[],"['April 20, 2018']",77,6.9,[],[],"{'GameStop': ['Physical', '$49.97', '-29%']}"
Legend of Kay Anniversary,"['Arcade, Action, Adventure']",['THQ Nordic'],['3.269 GB'],"['May 29, 2018']",54,5.3,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$19.99', '-33%'], 'Walmart': ['Physical', '$19.99', '-33%']}"
Genki Audio - Gray,[],[],[],"['April  5, 2019']",[],[],[],[],"{'Genki': ['Physical', '$39.99', '-20%']}"
Streets of Red - Devil's Dare Deluxe,"['Arcade, Fighting, Party, Action']",['Secret Base'],['1001 MB'],"['NA/EU', 'April 12, 2018JP', 'November  1, 2018']",79,8.1,"['English, Spanish, French, German, Italian, Portuguese']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$5.99', '-40%']}"
Street Fighter 30th Anniversary Collection,['Fighting'],['Capcom'],['5.037 GB'],"['NA/EU', 'May 29, 2018JP', 'October 25, 2018']",81,7.7,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Best Buy': ['Physical', '$18.99', '-37%']}"
PAW Patrol: On a Roll!,"['Puzzle, Platformer']",['Outright Games'],['1.175 GB'],"['NA', 'October 23, 2018EU', 'October 26, 2018']",tbd,tbd,"['English, Spanish, French, German, Italian, Dutch, Portuguese']","['TV, Tabletop, Handheld']","{'Target': ['Physical', '$29.99', '-25%']}"
This is the Police 2,"['Simulation, Strategy']",['THQ Nordic'],['2.953 GB'],"['September 25, 2018']",58,4.9,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$17.49', '-42%']}"
Enter the Gungeon,"['Action, Adventure, Arcade']",['Devolver Digital'],['445 MB'],"['NA', 'December 14, 2017EU', 'December 19, 2017JP', 'December 21, 2017']",87,7.9,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.49', '-50%']}"
Joy-Con (L/R) – Blue/Neon Yellow,[],[],[],"['October  4, 2019']",[],[],[],[],"{'Amazon.com': ['Physical', '$69.00', '-14%'], 'Walmart': ['Physical', '$69.00', '-14%']}"
Wheel of Fortune,"['Puzzle, Board Game, Party']",['Ubisoft'],['2.293 GB'],"['NA', 'October 30, 2018EU', 'March 24, 2020']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.99', '-60%']}"
LEGO Star Wars: The Skywalker Saga,[],[],[],[],[],[],[],[],"{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%']}"
This Is the Police,"['Strategy, Adventure']",['THQ Nordic'],['1.187 GB'],"['October 24, 2017']",66,7.3,"['Japanese, English, Spanish, French, German, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$17.49', '-42%']}"
Diablo III: Eternal Collection,"['Action, Adventure, Role-Playing, Party']",['Blizzard Entertainment'],['14.7 GB'],"['NA/EU', 'November  2, 2018JP', 'December 27, 2018']",88,7.6,"['Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$46.90', '-22%'], 'Target': ['Physical', '$46.99', '-22%']}"
Tales of Vesperia: Definitive Edition,['Role-Playing'],['BANDAI NAMCO Entertainment'],['13.106 GB'],"['January 11, 2019']",83,7.8,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$28.48', '-43%']}"
GONNER2,"['Indie, Platformer, Action']",['Raw Fury'],['964 MB'],"['October 22, 2020']",[],[],"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.69', '-10%']}"
Collection 2 Pack,[],['Ubisoft'],['36 MB'],"['April 30, 2019']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$14.99', '-70%']}"
Shaq Fu: A Legend Reborn,['Fighting'],['Saber Interactive Incorporated'],['2.769 GB'],"['June  5, 2018']",49,6.3,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
Mechstermination Force,"['Platformer, Arcade, Action, Action']",['Hörberg Productions'],['636 MB'],"['NA/EU', 'April  4, 2019JP', 'June 20, 2019']",79,6.7,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.39', '-80%']}"
The Princess Guide,"['Action, Role-Playing, Strategy']",['NIS America'],['1.467 GB'],"['NA/JP', 'March 26, 2019EU', 'April  5, 2019']",57,4.6,['English'],"['TV, Tabletop, Handheld']","{'Target': ['Physical', '$33.49', '-16%']}"
Pato Box,"['Fighting, Action, Arcade, Adventure']",['Bromio'],['1.597 GB'],"['NA/EU', 'July  9, 2018JP', 'May 16, 2019']",74,7.5,"['English, Spanish']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.49', '-70%']}"
Catherine: Full Body,"['Action, Puzzle, Multiplayer']",['Sega'],['14.289 GB'],"['July  7, 2020']",80,7.8,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$36.89', '-26%'], 'Walmart': ['Physical', '$36.89', '-26%'], 'Target': ['Physical', '$36.99', '-26%']}"
Mega Man X Legacy Collection 2,['Action'],['Capcom'],['6.64 GB'],"['NA/EU', 'July 24, 2018JP', 'July 26, 2018']",60,8.2,"['Japanese, English, Spanish, French, German, Italian, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Lair of the Clockwork God,"['Adventure, Platformer']",['Ant Workshop'],['1.766 GB'],"['September  4, 2020']",82,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-25%']}"
The Witcher 3: Wild Hunt — Complete Edition,['Role-Playing'],['CD PROJEKT'],['26.861 GB'],"['NA/EU', 'October 15, 2019JP', 'October 17, 2019']",85,8.5,"['English, German, Spanish, French, Italian, Russian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.99', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%'], 'Walmart': ['Physical', '$49.99', '-17%']}"
Just Dance 2019,['Music'],['Ubisoft'],['7.518 GB'],"['October 25, 2018']",72,6.0,"['English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop']","{'GameStop': ['Physical', '$26.97', '-33%']}"
Aragami: Shadow Edition,"['Action, Adventure, Platformer']",['Merge Games'],['3.67 GB'],"['February 21, 2019']",73,6.7,"['Japanese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$25.53', '-15%']}"
UNO,"['Board Game, Puzzle']",['Ubisoft'],['2.824 GB'],"['November  7, 2017']",69,6.4,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Dutch, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-60%']}"
Mortal Kombat 11,['Fighting'],['WB Games'],['31.409 GB'],"['April 23, 2019']",78,3.9,"['English, Spanish, Portuguese, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$19.99', '-60%']}"
DEMON'S TILT,"['Arcade, Action, Simulation, Action']",['FLARB'],['885 MB'],"['NA/EU', 'December 23, 2019JP', 'January  9, 2020']",tbd,tbd,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.99', '-40%']}"
Risk of Rain 2 + Risk of Rain 1,[],[],[],"['November 15, 2019']",[],[],[],[],"{'Walmart': ['Physical', '$19.64', '-35%']}"
Sine Mora EX,"['Action, Action']",['THQ Nordic'],['1011 MB'],"['NA', 'September 26, 2017EU', 'October 11, 2017JP', 'December 13, 2018']",70,7.3,"['Japanese, English, Spanish, French, German, Italian, Portuguese']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$18.83', '-37%']}"
FINAL FANTASY X/X-2 HD Remaster,['Role-Playing'],['SQUARE ENIX'],['14.03 GB'],"['April 16, 2019']",85,7.7,"['Japanese, English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$25.76', '-48%'], 'Walmart': ['Physical', '$25.76', '-48%']}"
One Finger Death Punch 2,"['Action, Arcade, Fighting, Indie']",['Silver Dollar Games'],['2.537 GB'],"['NA', 'February 26, 2020JP', 'July 16, 2020']",83,7.9,['Japanese'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$2.06', '-77%']}"
Aokana - Four Rhythms Across the Blue,['Adventure'],['PQube'],['5.647 GB'],"['August 21, 2020']",78,tbd,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$25.49', '-15%']}"
Mitsurugi Kamui Hikae,"['Action, Fighting']",['ZENITH BLUE'],['126 MB'],"['September 20, 2018']",tbd,tbd,"['Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.14', '-40%']}"
Violett,"['Adventure, Puzzle']",['Forever Entertainment'],['1.078 GB'],"['NA/EU', 'October 26, 2017JP', 'December 19, 2019']",45,4.7,"['Japanese, English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']",{}
Edna & Harvey: The Breakout – Anniversary Edition,"['Adventure, Puzzle']",['Daedalic'],['3.5 GB'],"['June 17, 2020']",66,tbd,"['English, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.99', '-65%']}"
Ni no Kuni: Wrath of the White Witch,"['Role-Playing, Adventure']",['BANDAI NAMCO Entertainment'],['5.776 GB'],"['September 20, 2019']",83,8.0,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$27.99', '-44%'], 'Walmart': ['Physical', '$27.99', '-44%']}"
Ary and the Secret of Seasons,"['Adventure, Action, Role-Playing']",['Modus Games'],['11.16 GB'],"['September  1, 2020']",56,tbd,"['Japanese, English, Spanish, French, German, Italian, Dutch, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$35.29', '-12%']}"
STAR WARS Jedi Knight: Jedi Academy,"['Action, Adventure']",['Aspyr'],['3.701 GB'],"['March 26, 2020']",68,5.1,"['Japanese, English, Spanish, French, German, Italian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-50%']}"
Luigi’s Mansion 3,"['Adventure, Action']",['Nintendo'],['7.377 GB'],"['October 31, 2019']",86,8.5,"['Japanese, English, Spanish, French, German, Italian, Dutch, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%']}"
Gunman Clive HD Collection,"['Platformer, Action, Arcade']",['Hörberg Productions'],['143 MB'],"['NA/EU', 'January 17, 2019JP', 'June 13, 2019']",tbd,7.5,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-50%']}"
Season Pass,[],['WARNER BROS. PICTURES'],['866 MB'],"['NA', 'November 14, 2017EU', 'November 29, 2017']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$5.99', '-60%']}"
Viviette,"['Adventure, Puzzle, Action']",['DYA GAMES'],['127 MB'],"['NA/EU', 'December 20, 2018JP', 'July 11, 2019']",58,6.5,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.99', '-30%']}"
Resident Evil Origins Collection,"['Action, Adventure']",['Capcom'],[],"['May 21, 2019']",tbd,7.8,[],[],"{'GameStop': ['Physical', '$29.99', '-50%']}"
Monstrum,['Action'],['Soedesco'],['1.256 GB'],"['NA/EU', 'May 22, 2020JP', 'July 30, 2020']",tbd,tbd,"['Japanese, Portuguese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$22.49', '-25%']}"
Spirit of the North,"['Adventure, Puzzle']",['Merge Games'],['2.358 GB'],"['NA/EU', 'May  7, 2020JP', 'July 22, 2020']",59,6.9,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$17.49', '-30%']}"
Death Road to Canada,"['Action, Adventure']",['Ukiyo Publishing'],['203 MB'],"['May  8, 2018']",79,7.8,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.49', '-50%']}"
South Park: The Fractured but Whole - Standard Edition,"['Role-Playing, Adventure, Action, Strategy']",['Ubisoft'],['20.089 GB'],"['April 24, 2018']",80,8.0,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$14.99', '-75%']}"
Mega Man Legacy Collection,"['Action, Platformer']",['Capcom'],['377 MB'],"['NA/EU', 'May 22, 2018JP', 'May 24, 2018']",83,8.7,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$10.04', '-33%']}"
FRAMED Collection,"['Puzzle, Adventure, Music']",['Surprise Attack'],['1.075 GB'],"['NA/EU', 'May 17, 2018JP', 'May 31, 2018']",79,7.7,"['Japanese, English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-60%']}"
Hard West,"['Adventure, Simulation, Role-Playing']",['Forever Entertainment'],['5.657 GB'],"['March  7, 2019']",tbd,6.2,"['German, English, French, Russian']","['TV, Tabletop, Handheld']",{}
Little Triangle,"['Action, Adventure, Fighting, Multiplayer']",['ORENDA'],['2.423 GB'],"['March  1, 2018']",74,7.5,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.75', '-55%']}"
Zombieland: Double Tap - Road Trip,"['Action, Multiplayer, Action, Arcade']",['Game Mill'],['3.179 GB'],"['October 15, 2019']",tbd,6.5,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$9.99', '-75%']}"
Starlink: Battle for Atlas – Starter Pack,[],[],[],"['October 16, 2018']",[],[],[],[],"{'GameStop': ['Physical', '$21.97', '-71%']}"
KUUKIYOMI: Consider It!,"['Communication, Party, Practical']",['G-MODE'],['147 MB'],"['December 19, 2019']",tbd,tbd,"['Japanese, English, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']",{}
"Warhammer 40,000: Mechanicus",['Strategy'],['KalypsoMediaGroup'],['4.587 GB'],"['July 17, 2020']",72,5.5,"['English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$34.00', '-15%'], 'Walmart': ['Physical', '$34.00', '-15%']}"
SteamWorld Quest: Hand of Gilgamech,"['Role-Playing, Adventure']",['Thunderful Publishing'],['1.117 GB'],"['NA/EU', 'April 25, 2019JP', 'June 27, 2019']",81,7.6,"['Japanese, English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$12.49', '-50%']}"
Trials Rising Gold Edition,"['Racing, Platformer, Multiplayer']",['Ubisoft'],['10.176 GB'],"['February 25, 2019']",[],[],[],[],"{'Nintendo eShop': ['Digital Download', '$8.99', '-70%']}"
Pic-a-Pix Pieces,"['Puzzle, Multiplayer, Party, Strategy']",['Lightwood Games'],['117 MB'],"['NA/EU', 'January  3, 2019JP', 'January 10, 2019']",tbd,tbd,"['English, Spanish, French, German']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-50%']}"
Fire Emblem: Three Houses,"['Adventure, Role-Playing']",['Nintendo'],['11.553 GB'],"['July 26, 2019']",89,8.7,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$49.94', '-17%'], 'Walmart': ['Physical', '$49.94', '-17%'], 'Target': ['Physical', '$49.99', '-17%']}"
Bleed 2,"['Action, Adventure, Fighting, Platformer']",['Digerati'],['219 MB'],"['March  8, 2018']",79,8.1,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.74', '-75%']}"
Mutant Year Zero: Road to Eden - Deluxe Edition,"['Strategy, Role-Playing, Adventure']",['Funcom Oslo'],['8.078 GB'],"['NA/EU', 'July 30, 2019JP', 'November 21, 2019']",71,4.9,"['Japanese, English, Portuguese, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$25.36', '-44%']}"
Joy-Con (L/R) – Neon Pink/Neon Green,[],[],[],"['January  5, 2018']",[],[],[],[],"{'Amazon.com': ['Physical', '$69.00', '-14%'], 'Walmart': ['Physical', '$69.00', '-14%']}"
Steins;Gate Elite: Limited Edition,[],[],[],"['February 19, 2018']",[],[],[],[],"{'Amazon.com': ['Physical', '$54.48', '-39%'], 'Walmart': ['Physical', '$54.48', '-39%']}"
Pokémon Sword,"['Adventure, Role-Playing']",['Nintendo'],['12.417 GB'],"['November 15, 2019']",80,4.6,"['Japanese, English, Spanish, French, German, Italian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$39.99', '-33%'], 'Best Buy': ['Physical', '$39.99', '-33%']}"
Wargroove Deluxe Edition,[],[],[],"['October 29, 2019']",[],[],[],[],"{'Target': ['Physical', '$29.99', '-25%'], 'Walmart': ['Physical', '$29.99', '-25%']}"
Super Neptunia RPG,"['Role-Playing, Platformer']",['Idea Factory'],['4.252 GB'],"['NA', 'June 25, 2019EU', 'June 28, 2019JP', 'July 25, 2019']",62,5.6,"['English, French']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$31.23', '-22%'], 'Walmart': ['Physical', '$31.23', '-22%']}"
Heroland - Knowble Edition,[],[],[],"['December  3, 2019']",[],[],[],[],"{'Amazon.com': ['Physical', '$29.99', '-40%'], 'Walmart': ['Physical', '$29.99', '-40%']}"
Chaos on Deponia,['Adventure'],['Daedalic'],['1.556 GB'],"['November 29, 2019']",tbd,tbd,"['English, Spanish, French, German, Italian, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
The LEGO Movie 2 Videogame,"['Adventure, Action']",['WB Games'],['5.886 GB'],"['NA/EU', 'February 26, 2019JP', 'March 28, 2019']",56,5.1,"['Japanese, English, Spanish, Portuguese, French, German, Italian, Dutch, Russian, Korean, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.99', '-70%']}"
Super Smash Bros. Ultimate,"['Action, Fighting, Multiplayer']",['Nintendo'],['16.025 GB'],"['December  7, 2018']",93,8.6,"['Japanese, English, Spanish, French, German, Italian, Dutch, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$49.94', '-17%'], 'Amazon.com': ['Physical', '$49.99', '-17%'], 'Best Buy': ['Physical', '$49.99', '-17%']}"
Willy Jetman: Astromonkey's Revenge,"['Arcade, Action, Action, Adventure']",['BLG Publishing'],['1.131 GB'],"['January 31, 2020']",75,7.5,"['English, Spanish, French, German']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.89', '-54%']}"
The Coma: Recut,['Adventure'],['Headup Games'],['1.228 GB'],"['October 16, 2020']",62,6.0,"['English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Japanese, Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.24', '-25%']}"
One More Dungeon,"['First-Person, Action, Action, Role-Playing']",['Ratalaika Games'],['169 MB'],"['NA', 'December 14, 2017EU', 'December 16, 2017JP', 'December 21, 2017']",64,6.0,"['Japanese, English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.39', '-45%']}"
Overlanders,"['Racing, Action, Action, Multiplayer']",['Run-Down Games'],['4.996 GB'],"['November 14, 2019']",tbd,6.2,['English'],"['TV, Tabletop, Handheld']",{}
Blade Strangers,"['Fighting, Action, Arcade']",['Nicalis'],['2.696 GB'],"['NA/EU', 'August 28, 2018JP', 'August 30, 2018']",75,7.9,['English'],"['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$35.97', '-10%'], 'Walmart': ['Physical', '$35.97', '-10%']}"
Crossing Souls,"['Adventure, Action, Arcade']",['Devolver Digital'],['3.15 GB'],"['July 26, 2018']",67,6.1,"['Japanese, English, Spanish, French, German, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.74', '-75%']}"
Songbird Symphony,"['Adventure, Platformer, Music']",['PQube'],['1.466 GB'],"['July 25, 2019']",81,7.8,"['English, Spanish, French, German, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$11.38', '-33%']}"
"Soccer, Tactics & Glory","['Sports, Strategy']",['Toplitz Productions'],['1.014 GB'],"['January 22, 2020']",tbd,tbd,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$19.00', '-52%']}"
Katamari Damacy REROLL,['Puzzle'],['BANDAI NAMCO Entertainment'],['3.021 GB'],"['NA/EU', 'December  7, 2018JP', 'December 20, 2018']",87,8.3,"['Japanese, English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$19.93', '-34%'], 'Walmart': ['Physical', '$19.93', '-34%'], 'Best Buy': ['Physical', '$19.99', '-33%'], 'GameStop': ['Physical', '$19.99', '-33%']}"
Super Punch Patrol,"['Action, Arcade, Fighting']",['Hörberg Productions'],['152 MB'],"['September 17, 2020']",75,tbd,"['Japanese, English, Spanish, French, German, Italian, Dutch, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.49', '-10%']}"
Fire Emblem Warriors,"['Action, Role-Playing, Strategy, Simulation']",['Nintendo'],['13.397 GB'],"['October 20, 2017']",74,7.9,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$36.10', '-40%']}"
Shovel Knight: Specter of Torment,"['Action, Adventure, Platformer']",['Yacht Club Games'],['248 MB'],"['March  3, 2017']",84,8.0,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$6.99', '-30%']}"
AER Memories of Old,"['Adventure, Puzzle']",['Daedalic'],['1.075 GB'],"['August 28, 2019']",73,6.9,"['Japanese, Portuguese, English, Spanish, French, German, Italian, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$4.99', '-75%']}"
Swords & Soldiers,"['Strategy, Action, Multiplayer, Arcade']",['Two Tribes Publishing'],['239 MB'],"['January 25, 2019']",72,tbd,"['English, Spanish, French, German, Italian, Dutch']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$1.99', '-73%']}"
Kotodama: The 7 Mysteries of Fujisawa,"['Adventure, Puzzle, Role-Playing, Strategy']",['PQube'],['967 MB'],"['June  4, 2019']",62,7.3,['English'],"['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$17.99', '-40%']}"
Code: Realize ~Future Blessings~,['Adventure'],['Aksys Games'],['5.757 GB'],"['April 23, 2020']",tbd,tbd,['English'],"['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$32.99', '-18%'], 'Amazon.com': ['Physical', '$33.06', '-17%']}"
Little Dragons Café,['Role-Playing'],['Aksys Games'],['695 MB'],"['NA', 'August 24, 2018JP', 'August 30, 2018EU', 'September 20, 2018']",70,6.8,"['English, Spanish, French, German, Italian']","['TV, Tabletop, Handheld']","{'Walmart': ['Physical', '$35.65', '-41%']}"
Layers of Fear: Legacy,['Adventure'],['Bloober Team'],['3.113 GB'],"['NA/EU', 'February 21, 2018JP', 'March 29, 2018']",80,7.7,"['English, Spanish, French, German, Italian, Portuguese, Russian']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$3.99', '-80%']}"
The Swords of Ditto: Mormo's Curse,"['Action, Adventure, Multiplayer, Arcade']",['Devolver Digital'],['1.681 GB'],"['NA/EU', 'May  2, 2019JP', 'May  9, 2019']",76,6.9,"['Japanese, Portuguese, English, Spanish, French, German, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$7.49', '-50%']}"
NBA 2K Playgrounds 2,['Sports'],['2K Games'],['8.987 GB'],"['October 16, 2018']",69,5.8,"['Japanese, English, Spanish, French, German, Italian, Portuguese, Russian, Korean, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$19.49', '-35%'], 'Walmart': ['Physical', '$19.49', '-35%']}"
Underhero,"['Platformer, Role-Playing, Action, Adventure']",['Digerati'],['2.064 GB'],"['February 27, 2020']",86,8.4,['English'],"['TV, Tabletop, Handheld']","{'Nintendo eShop': ['Digital Download', '$10.18', '-40%']}"
VAMPYR,"['Role-Playing, Action']",['Focus Home Interactive'],['7.396 GB'],"['October 29, 2019']",69,6.7,"['English, Spanish, French, Portuguese, German, Italian, Russian, Chinese (Simplified), Chinese (Traditional)']","['TV, Tabletop, Handheld']","{'Amazon.com': ['Physical', '$29.99', '-40%'], 'GameStop': ['Physical', '$29.99', '-40%']}"
